time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,-0.07061551884584796,0.4200561196601443,16.08001586773128,0.1088320479643361,6.246771429412636,0.0,0.04222831055674364,0.7607300559671072,4.4642545863382335,0.09109024311709044,-0.053573013567293964,0.0,454.1851302186979,453.2343988020716,453.6827521760296,453.3581508980523
2.520000000000002,-0.06727215996588716,0.4680972695744556,16.351971715694646,0.11490272702225113,6.243777758531902,0.0,0.06952976049945496,0.8411961384200113,4.600277624589793,0.1161196826389932,-0.0434019759263818,0.0,467.6370471337591,468.42727673516185,467.6404123809842,469.5942003506346
2.580000000000002,-0.06226393192991698,0.52099661797294,16.63116370316672,0.1218956683736776,6.241318842245995,0.0,0.09765387093808459,0.9227709321588293,4.70554886537271,0.11739338222094789,-0.03653595286200164,0.0,460.2293774166407,460.7717273803536,460.18429882767333,460.29677066598896
2.640000000000002,-0.05568150748527854,0.5784599999752732,16.91281512600095,0.12894221945927598,6.238946851666709,0.0,0.12195479600393119,0.9932646983494365,4.6827944486560655,0.11754051550928875,-0.046324334448874606,0.0,421.44530752012435,420.597386237074,420.1327891935608,420.158792701214
2.700000000000002,-0.04744400306068087,0.6407201442198597,17.19650669286983,0.136555627624519,6.236159574273479,0.0,0.15289145732992898,1.082749510732962,4.773042821240877,0.14099076527912494,-0.046716398689269384,0.0,458.24337222314944,458.2109942739353,454.96670070071775,456.85447849282195
2.760000000000002,-0.037378985191190275,0.7082579074356691,17.48379419453695,0.14462936351564704,6.233191843106148,0.0,0.18286631632847816,1.1692348462257842,4.802892401373189,0.11687735817236497,-0.05561096283393465,0.0,439.27161577332953,438.531724378245,440.472915138763,438.49051463510125
2.820000000000002,-0.025458217751505897,0.7811272666996848,17.772846321104772,0.15178850629664087,6.229905849100119,0.0,0.2147887548995214,1.260350993395648,4.8318686534748645,0.12379873498185613,-0.0531297330524453,0.0,439.16270243512776,439.36644474784566,439.6079859519494,440.194149428969
2.880000000000002,-0.011532666574887768,0.8596751208395743,18.064133600163622,0.15897164558568022,6.22677351974477,0.0,0.2496813004458373,1.3585409253180447,4.877303583593866,0.10997624722138259,-0.05041891158344363,0.0,445.13112012644075,445.3511704461275,446.4012003838685,445.28445232414094
2.940000000000002,0.0046290341966962545,0.9444773603087512,18.35955950338169,0.16566118179462475,6.223962254032735,0.0,0.2893103829132254,1.4687724371105482,4.969600795014562,0.11436144250910027,-0.040540746701386264,0.0,460.71401705662794,461.49323598787606,460.8726593348653,461.22968740217885
3.000000000000002,0.022941623042103888,1.0352413016486868,18.655827105060194,0.1731527681577072,6.221651057530508,0.0,0.3213073060718879,1.557268518838506,4.906064907651063,0.1402527151556858,-0.03475798471919701,0.0,411.2358411517725,411.7469792818002,410.63491797373314,412.9407423848065
3.0600000000000023,0.043448532855815104,1.132102436575844,18.952048864386814,0.18102671405461468,6.219544237241637,0.0,0.36243629072360856,1.6721452702036412,4.967450015711514,0.09912326116300463,-0.03583454678366219,0.0,452.3588571189436,452.27163862671324,454.7364669505387,451.4437278555709
